"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2024-05-02T23:00:00.000Z,"1520","8",16,8,0
2024-05-03T02:00:00.000Z,"1760","8",16,8,0
2024-05-03T05:00:00.000Z,"1980","8",16,8,0
2024-05-03T08:00:00.000Z,"2150","8",16,8,0
2024-05-03T11:00:00.000Z,"2220","8",16,8,0
2024-05-03T14:00:00.000Z,"2230","8",16,8,0
2024-05-03T17:00:00.000Z,"2230","8",16,8,0
2024-05-03T20:00:00.000Z,"2240","8",16,8,0
2024-05-03T23:00:00.000Z,"2240","8",16,8,0
2024-05-04T02:00:00.000Z,"2190","8",16,8,0
2024-05-04T05:00:00.000Z,"2130","8",16,8,0
2024-05-04T08:00:00.000Z,"2010","8",16,8,0
2024-05-04T11:00:00.000Z,"1840","8",16,8,0
2024-05-04T14:00:00.000Z,"1700","8",16,8,0
2024-05-04T17:00:00.000Z,"1640","8",16,8,0
2024-05-04T20:00:00.000Z,"1580","8",16,8,0
2024-05-04T23:00:00.000Z,"1520","8",16,8,0
2024-05-05T02:00:00.000Z,"1520","8",16,8,0
2024-05-05T05:00:00.000Z,"1490","8",16,8,0
2024-05-05T08:00:00.000Z,"1470","8",16,8,0
2024-05-05T11:00:00.000Z,"1460","8",16,8,0
2024-05-05T14:00:00.000Z,"1440","8",16,8,0
2024-05-05T17:00:00.000Z,"1410","8",16,8,0
2024-05-05T20:00:00.000Z,"1380","8",16,8,0
2024-05-05T23:00:00.000Z,"1380","8",16,8,0
2024-05-06T02:00:00.000Z,"1360","8",16,8,0
2024-05-06T05:00:00.000Z,"1310","8",16,8,0
2024-05-06T08:00:00.000Z,"1270","8",16,8,0
2024-05-06T11:00:00.000Z,"1230","8",16,8,0
2024-05-06T14:00:00.000Z,"1200","8",16,8,0
2024-05-06T17:00:00.000Z,"1200","8",16,8,0
2024-05-06T20:00:00.000Z,"1340","8",16,8,0
2024-05-06T23:00:00.000Z,"1640","8",16,8,0
2024-05-07T02:00:00.000Z,"1930","8",16,8,0
2024-05-07T05:00:00.000Z,"2070","8",16,8,0
2024-05-07T08:00:00.000Z,"2090","8",16,8,0
2024-05-07T11:00:00.000Z,"2080","8",16,8,0
2024-05-07T14:00:00.000Z,"2070","8",16,8,0
2024-05-07T17:00:00.000Z,"2050","8",16,8,0
2024-05-07T20:00:00.000Z,"2060","8",16,8,0
2024-05-07T23:00:00.000Z,"2070","8",16,8,0
2024-05-08T02:00:00.000Z,"2070","8",16,8,0
2024-05-08T05:00:00.000Z,"2020","8",16,8,0
2024-05-08T08:00:00.000Z,"1950","8",16,8,0
2024-05-08T11:00:00.000Z,"1950","8",16,8,0
2024-05-08T14:00:00.000Z,"1990","8",16,8,0
2024-05-08T17:00:00.000Z,"2020","8",16,8,0
2024-05-08T20:00:00.000Z,"2010","8",16,8,0
2024-05-08T23:00:00.000Z,"1970","8",16,8,0
2024-05-09T02:00:00.000Z,"1900","8",16,8,0
2024-05-09T05:00:00.000Z,"1840","8",16,8,0
2024-05-09T08:00:00.000Z,"1800","8",16,8,0
2024-05-09T11:00:00.000Z,"1800","8",16,8,0
2024-05-09T14:00:00.000Z,"1770","8",16,8,0
2024-05-09T17:00:00.000Z,"1720","8",16,8,0
2024-05-09T20:00:00.000Z,"1680","8",16,8,0
2024-05-09T23:00:00.000Z,"1640","8",16,8,0
2024-05-10T02:00:00.000Z,"1610","8",16,8,0
2024-05-10T05:00:00.000Z,"1560","8",16,8,0
2024-05-10T08:00:00.000Z,"1500","8",16,8,0
2024-05-10T11:00:00.000Z,"1460","8",16,8,0
2024-05-10T14:00:00.000Z,"1440","8",16,8,0
2024-05-10T17:00:00.000Z,"1420","8",16,8,0
2024-05-10T20:00:00.000Z,"1410","8",16,8,0
2024-05-10T23:00:00.000Z,"1380","8",16,8,0
2024-05-11T02:00:00.000Z,"1350","8",16,8,0
2024-05-11T05:00:00.000Z,"1310","8",16,8,0
2024-05-11T08:00:00.000Z,"1260","8",16,8,0
2024-05-11T11:00:00.000Z,"1230","8",16,8,0
2024-05-11T14:00:00.000Z,"1200","8",16,8,0
2024-05-11T17:00:00.000Z,"1180","8",16,8,0
2024-05-11T20:00:00.000Z,"1180","8",16,8,0
2024-05-11T23:00:00.000Z,"1150","8",16,8,0
2024-05-12T02:00:00.000Z,"1110","8",16,8,0
2024-05-12T05:00:00.000Z,"1060","8",16,8,0
2024-05-12T08:00:00.000Z,"1000","8",16,8,0
2024-05-12T11:00:00.000Z,"947","8",16,8,0
2024-05-12T14:00:00.000Z,"902","8",16,8,0
2024-05-12T17:00:00.000Z,"884","8",16,8,0
2024-05-12T20:00:00.000Z,"881","8",16,8,0
2024-05-12T23:00:00.000Z,"878","8",16,8,0
2024-05-13T02:00:00.000Z,"907","8",16,8,0
2024-05-13T05:00:00.000Z,"913","8",16,8,0
2024-05-13T08:00:00.000Z,"881","8",16,8,0
2024-05-13T11:00:00.000Z,"852","8",16,8,0
2024-05-13T14:00:00.000Z,"826","8",16,8,0
2024-05-13T17:00:00.000Z,"804","8",16,8,0
2024-05-13T20:00:00.000Z,"774","8",16,8,0
2024-05-13T23:00:00.000Z,"753","8",16,8,0
2024-05-14T02:00:00.000Z,"782","8",16,8,0
2024-05-14T05:00:00.000Z,"802","8",16,8,0
2024-05-14T08:00:00.000Z,"795","4",16,8,0
2024-05-14T11:00:00.000Z,"811","4",16,8,0
2024-05-14T14:00:00.000Z,"828","4",16,8,0
2024-05-14T17:00:00.000Z,"801","4",16,8,0
2024-05-14T20:00:00.000Z,"771","4",16,8,0
2024-05-14T23:00:00.000Z,"820","4",16,8,0
2024-05-15T02:00:00.000Z,"904","4",16,8,0
2024-05-15T05:00:00.000Z,"933","4",16,8,0
2024-05-15T08:00:00.000Z,"922","4",16,8,0
2024-05-15T11:00:00.000Z,"918","4",16,8,0
2024-05-15T14:00:00.000Z,"922","4",16,8,0
2024-05-15T17:00:00.000Z,"941","4",16,8,0
2024-05-15T20:00:00.000Z,"960","4",16,8,0
2024-05-15T23:00:00.000Z,"1010","4",16,8,0
2024-05-16T02:00:00.000Z,"1140","4",16,8,0
2024-05-16T05:00:00.000Z,"1230","4",16,8,0
2024-05-16T08:00:00.000Z,"1250","4",16,8,0
2024-05-16T11:00:00.000Z,"1250","4",16,8,0
2024-05-16T14:00:00.000Z,"1240","4",16,8,0
2024-05-16T17:00:00.000Z,"1190","4",16,8,0
2024-05-16T20:00:00.000Z,"1170","4",16,8,0
2024-05-16T23:00:00.000Z,"1200","4",16,8,0
2024-05-17T02:00:00.000Z,"1240","4",16,8,0
2024-05-17T05:00:00.000Z,"1250","4",16,8,0
2024-05-17T08:00:00.000Z,"1230","4",16,8,0
2024-05-17T11:00:00.000Z,"1190","4",16,8,0
2024-05-17T14:00:00.000Z,"1140","4",16,8,0
2024-05-17T17:00:00.000Z,"1080","4",16,8,0
2024-05-17T20:00:00.000Z,"1050","4",16,8,0
2024-05-17T23:00:00.000Z,"1040","4",16,8,0
2024-05-18T02:00:00.000Z,"1070","4",16,8,0
2024-05-18T05:00:00.000Z,"1100","4",16,8,0
2024-05-18T08:00:00.000Z,"1090","4",16,8,0
2024-05-18T11:00:00.000Z,"1070","4",16,8,0
2024-05-18T14:00:00.000Z,"1050","4",16,8,0
2024-05-18T17:00:00.000Z,"1030","4",16,8,0
2024-05-18T20:00:00.000Z,"1010","4",16,8,0
2024-05-18T23:00:00.000Z,"1010","4",16,8,0
2024-05-19T02:00:00.000Z,"1010","4",16,8,0
2024-05-19T05:00:00.000Z,"1000","4",16,8,0
2024-05-19T08:00:00.000Z,"987","4",16,8,0
2024-05-19T11:00:00.000Z,"980","4",16,8,0
2024-05-19T14:00:00.000Z,"979","4",16,8,0
2024-05-19T17:00:00.000Z,"964","4",16,8,0
2024-05-19T20:00:00.000Z,"951","4",16,8,0
2024-05-19T23:00:00.000Z,"953","4",16,8,0
2024-05-20T02:00:00.000Z,"974","4",16,8,0
2024-05-20T05:00:00.000Z,"1010","4",16,8,0
2024-05-20T08:00:00.000Z,"1020","4",16,8,0
2024-05-20T11:00:00.000Z,"1010","4",16,8,0
2024-05-20T14:00:00.000Z,"971","4",16,8,0
2024-05-20T17:00:00.000Z,"942","4",16,8,0
2024-05-20T20:00:00.000Z,"916","4",16,8,0
2024-05-20T23:00:00.000Z,"904","4",16,8,0
2024-05-21T02:00:00.000Z,"912","4",16,8,0
2024-05-21T05:00:00.000Z,"934","4",16,8,0
2024-05-21T08:00:00.000Z,"958","4",16,8,0
2024-05-21T11:00:00.000Z,"963","4",16,8,0
2024-05-21T14:00:00.000Z,"949","4",16,8,0
2024-05-21T17:00:00.000Z,"893","4",16,8,0
2024-05-21T20:00:00.000Z,"841","4",16,8,0
2024-05-21T23:00:00.000Z,"852","4",16,8,0
2024-05-22T02:00:00.000Z,"884","4",16,8,0
2024-05-22T05:00:00.000Z,"900","4",16,8,0
2024-05-22T08:00:00.000Z,"927","4",16,8,0
2024-05-22T11:00:00.000Z,"963","4",16,8,0
2024-05-22T14:00:00.000Z,"969","4",16,8,0
2024-05-22T17:00:00.000Z,"950","4",16,8,0
2024-05-22T20:00:00.000Z,"906","4",16,8,0
2024-05-22T23:00:00.000Z,"901","4",16,8,0
2024-05-23T02:00:00.000Z,"949","4",16,8,0
2024-05-23T05:00:00.000Z,"1000","4",16,8,0
2024-05-23T08:00:00.000Z,"1030","4",16,8,0
2024-05-23T11:00:00.000Z,"1020","4",16,8,0
2024-05-23T14:00:00.000Z,"997","4",16,8,0
2024-05-23T17:00:00.000Z,"958","4",16,8,0
2024-05-23T20:00:00.000Z,"926","4",16,8,0
2024-05-23T23:00:00.000Z,"916","4",16,8,0
2024-05-24T02:00:00.000Z,"916","4",16,8,0
2024-05-24T05:00:00.000Z,"927","4",16,8,0
2024-05-24T08:00:00.000Z,"947","4",16,8,0
2024-05-24T11:00:00.000Z,"953","4",16,8,0
2024-05-24T14:00:00.000Z,"936","4",16,8,0
2024-05-24T17:00:00.000Z,"900","4",16,8,0
2024-05-24T20:00:00.000Z,"884","4",16,8,0
2024-05-24T23:00:00.000Z,"906","4",16,8,0
2024-05-25T02:00:00.000Z,"930","4",16,8,0
2024-05-25T05:00:00.000Z,"929","4",16,8,0
2024-05-25T08:00:00.000Z,"925","4",16,8,0
2024-05-25T11:00:00.000Z,"911","4",16,8,0
2024-05-25T14:00:00.000Z,"913","4",16,8,0
2024-05-25T17:00:00.000Z,"901","4",16,8,0
2024-05-25T20:00:00.000Z,"867","4",16,8,0
2024-05-25T23:00:00.000Z,"851","4",16,8,0
2024-05-26T02:00:00.000Z,"878","4",16,8,0
2024-05-26T05:00:00.000Z,"900","4",16,8,0
2024-05-26T08:00:00.000Z,"910","4",16,8,0
2024-05-26T11:00:00.000Z,"886","4",16,8,0
2024-05-26T14:00:00.000Z,"815","4",16,8,0
2024-05-26T17:00:00.000Z,"736","4",16,8,0
2024-05-26T20:00:00.000Z,"687","4",16,8,0
2024-05-26T23:00:00.000Z,"668","4",16,8,0
2024-05-27T02:00:00.000Z,"665","4",16,8,0
2024-05-27T05:00:00.000Z,"676","4",16,8,0
2024-05-27T08:00:00.000Z,"669","4",16,8,0
2024-05-27T11:00:00.000Z,"656","4",16,8,0
2024-05-27T14:00:00.000Z,"638","4",16,8,0
2024-05-27T17:00:00.000Z,"621","4",16,8,0
2024-05-27T20:00:00.000Z,"597","4",16,8,0
2024-05-27T23:00:00.000Z,"592","4",16,8,0
2024-05-28T02:00:00.000Z,"583","4",16,8,0
2024-05-28T05:00:00.000Z,"570","4",16,8,0
2024-05-28T08:00:00.000Z,"574","4",16,8,0
2024-05-28T11:00:00.000Z,"590","4",16,8,0
2024-05-28T14:00:00.000Z,"597","4",16,8,0
2024-05-28T17:00:00.000Z,"595","4",16,8,0
2024-05-28T20:00:00.000Z,"581","4",16,8,0
2024-05-28T23:00:00.000Z,"560","4",16,8,0
2024-05-29T02:00:00.000Z,"542","4",16,8,0
2024-05-29T05:00:00.000Z,"546","4",16,8,0
2024-05-29T08:00:00.000Z,"586","4",16,8,0
2024-05-29T11:00:00.000Z,"634","4",16,8,0
2024-05-29T14:00:00.000Z,"663","4",16,8,0
2024-05-29T17:00:00.000Z,"669","4",16,8,0
2024-05-29T20:00:00.000Z,"657","4",16,8,0
2024-05-29T23:00:00.000Z,"637","4",16,8,0
2024-05-30T02:00:00.000Z,"615","4",16,8,0
2024-05-30T05:00:00.000Z,"604","4",16,8,0
2024-05-30T08:00:00.000Z,"589","4",16,8,0
2024-05-30T11:00:00.000Z,"576","4",16,8,0
2024-05-30T14:00:00.000Z,"584","4",16,8,0
2024-05-30T17:00:00.000Z,"595","4",16,8,0
2024-05-30T20:00:00.000Z,"593","4",16,8,0
2024-05-30T23:00:00.000Z,"589","4",16,8,0
2024-05-31T02:00:00.000Z,"586","4",16,8,0
2024-05-31T05:00:00.000Z,"594","4",16,8,0
2024-05-31T08:00:00.000Z,"601","4",16,8,0
2024-05-31T11:00:00.000Z,"604","4",16,8,0
2024-05-31T14:00:00.000Z,"621","4",16,8,0
2024-05-31T17:00:00.000Z,"624","4",16,8,0
2024-05-31T20:00:00.000Z,"606","4",16,8,0
2024-05-31T23:00:00.000Z,"584","4",16,8,0
2024-06-01T02:00:00.000Z,"558","4",16,8,0
2024-06-01T05:00:00.000Z,"548","4",16,8,0
2024-06-01T08:00:00.000Z,"562","4",16,8,0
2024-06-01T11:00:00.000Z,"575","4",16,8,0
2024-06-01T14:00:00.000Z,"578","4",16,8,0
2024-06-01T17:00:00.000Z,"591","4",16,8,0
2024-06-01T20:00:00.000Z,"583","4",16,8,0
2024-06-01T23:00:00.000Z,"556","4",16,8,0
2024-06-02T02:00:00.000Z,"554","4",16,8,0
2024-06-02T05:00:00.000Z,"567","4",16,8,0
2024-06-02T08:00:00.000Z,"565","4",16,8,0
2024-06-02T11:00:00.000Z,"549","4",16,8,0
2024-06-02T14:00:00.000Z,"516","4",16,8,0
2024-06-02T17:00:00.000Z,"498","4",16,8,0
2024-06-02T20:00:00.000Z,"485","4",16,8,0
2024-06-02T23:00:00.000Z,"476","4",16,8,0
2024-06-03T02:00:00.000Z,"466","4",16,8,0
2024-06-03T05:00:00.000Z,"464","4",16,8,0
2024-06-03T08:00:00.000Z,"463","4",16,8,0
2024-06-03T11:00:00.000Z,"460","4",16,8,0
2024-06-03T14:00:00.000Z,"459","4",16,8,0
2024-06-03T17:00:00.000Z,"469","4",16,8,0
2024-06-03T20:00:00.000Z,"465","4",16,8,0
2024-06-03T23:00:00.000Z,"449","4",16,8,0
2024-06-04T02:00:00.000Z,"439","4",16,8,0
2024-06-04T05:00:00.000Z,"439","4",16,8,0
2024-06-04T08:00:00.000Z,"457","4",16,8,0
2024-06-04T11:00:00.000Z,"486","4",16,8,0
2024-06-04T14:00:00.000Z,"501","4",16,8,0
2024-06-04T17:00:00.000Z,"496","4",16,8,0
2024-06-04T20:00:00.000Z,"486","4",16,8,0
2024-06-04T23:00:00.000Z,"473","4",16,8,0
2024-06-05T02:00:00.000Z,"459","4",16,8,0
2024-06-05T05:00:00.000Z,"473","4",16,8,0
2024-06-05T08:00:00.000Z,"502","4",16,8,0
2024-06-05T11:00:00.000Z,"515","4",16,8,0
2024-06-05T14:00:00.000Z,"518","4",16,8,0
2024-06-05T17:00:00.000Z,"514","4",16,8,0
2024-06-05T20:00:00.000Z,"513","4",16,8,0
2024-06-05T23:00:00.000Z,"519","4",16,8,0
2024-06-06T02:00:00.000Z,"505","4",16,8,0
2024-06-06T05:00:00.000Z,"496","4",16,8,0
2024-06-06T08:00:00.000Z,"489","4",16,8,0
2024-06-06T11:00:00.000Z,"482","4",16,8,0
2024-06-06T14:00:00.000Z,"479","4",16,8,0
2024-06-06T17:00:00.000Z,"483","4",16,8,0
2024-06-06T20:00:00.000Z,"480","4",16,8,0
2024-06-06T23:00:00.000Z,"468","4",16,8,0
2024-06-07T02:00:00.000Z,"450","4",16,8,0
2024-06-07T05:00:00.000Z,"444","4",16,8,0
2024-06-07T08:00:00.000Z,"458","4",16,8,0
2024-06-07T11:00:00.000Z,"464","4",16,8,0
2024-06-07T14:00:00.000Z,"463","4",16,8,0
2024-06-07T17:00:00.000Z,"469","4",16,8,0
2024-06-07T20:00:00.000Z,"458","4",16,8,0
2024-06-07T23:00:00.000Z,"445","4",16,8,0
2024-06-08T02:00:00.000Z,"441","4",16,8,0
2024-06-08T05:00:00.000Z,"457","4",16,8,0
2024-06-08T08:00:00.000Z,"477","4",16,8,0
2024-06-08T11:00:00.000Z,"492","4",16,8,0
2024-06-08T14:00:00.000Z,"500","4",16,8,0
2024-06-08T17:00:00.000Z,"491","4",16,8,0
2024-06-08T20:00:00.000Z,"473","4",16,8,0
2024-06-08T23:00:00.000Z,"463","4",16,8,0
2024-06-09T02:00:00.000Z,"466","4",16,8,0
2024-06-09T05:00:00.000Z,"483","4",16,8,0
2024-06-09T08:00:00.000Z,"509","4",16,8,0
2024-06-09T11:00:00.000Z,"547","4",16,8,0
2024-06-09T14:00:00.000Z,"554","4",16,8,0
2024-06-09T17:00:00.000Z,"546","4",16,8,0
2024-06-09T20:00:00.000Z,"534","4",16,8,0
2024-06-09T23:00:00.000Z,"555","4",16,8,0
2024-06-10T02:00:00.000Z,"570","4",16,8,0
2024-06-10T05:00:00.000Z,"584","4",16,8,0
2024-06-10T08:00:00.000Z,"596","4",16,8,0
2024-06-10T11:00:00.000Z,"582","4",16,8,0
2024-06-10T14:00:00.000Z,"560","4",16,8,0
2024-06-10T17:00:00.000Z,"533","4",16,8,0
2024-06-10T20:00:00.000Z,"501","4",16,8,0
2024-06-10T23:00:00.000Z,"485","4",16,8,0
2024-06-11T02:00:00.000Z,"521","4",16,8,0
2024-06-11T05:00:00.000Z,"535","4",16,8,0
2024-06-11T08:00:00.000Z,"538","4",16,8,0
2024-06-11T11:00:00.000Z,"546","4",16,8,0
2024-06-11T14:00:00.000Z,"542","4",16,8,0
2024-06-11T17:00:00.000Z,"524","4",16,8,0
2024-06-11T20:00:00.000Z,"508","4",16,8,0
2024-06-11T23:00:00.000Z,"489","4",16,8,0
2024-06-12T02:00:00.000Z,"470","4",16,8,0
2024-06-12T05:00:00.000Z,"474","4",16,8,0
2024-06-12T08:00:00.000Z,"493","4",16,8,0
2024-06-12T11:00:00.000Z,"501","8",16,8,0
2024-06-12T14:00:00.000Z,"502","8",16,8,0
2024-06-12T17:00:00.000Z,"503","8",16,8,0
2024-06-12T20:00:00.000Z,"496","8",16,8,0
2024-06-12T23:00:00.000Z,"490","8",16,8,0
2024-06-13T02:00:00.000Z,"494","8",16,8,0
2024-06-13T05:00:00.000Z,"492","8",16,8,0
2024-06-13T08:00:00.000Z,"467","8",16,8,0
2024-06-13T11:00:00.000Z,"455","8",16,8,0
2024-06-13T14:00:00.000Z,"456","8",16,8,0
2024-06-13T17:00:00.000Z,"448","8",16,8,0
2024-06-13T20:00:00.000Z,"416","8",16,8,0
2024-06-13T23:00:00.000Z,"389","8",16,8,0
2024-06-14T02:00:00.000Z,"382","8",16,8,0
2024-06-14T05:00:00.000Z,"410","8",16,8,0
2024-06-14T08:00:00.000Z,"425","8",16,8,0
2024-06-14T11:00:00.000Z,"423","8",16,8,0
2024-06-14T14:00:00.000Z,"434","8",16,8,0
2024-06-14T17:00:00.000Z,"426","8",16,8,0
2024-06-14T20:00:00.000Z,"407","8",16,8,0
2024-06-14T23:00:00.000Z,"393","8",16,8,0
2024-06-15T02:00:00.000Z,"385","8",16,8,0
2024-06-15T05:00:00.000Z,"393","8",16,8,0
2024-06-15T08:00:00.000Z,"411","8",16,8,0
2024-06-15T11:00:00.000Z,"411","8",16,8,0
2024-06-15T14:00:00.000Z,"400","8",16,8,0
2024-06-15T17:00:00.000Z,"378","8",16,8,0
2024-06-15T20:00:00.000Z,"370","8",16,8,0
2024-06-15T23:00:00.000Z,"367","8",16,8,0
2024-06-16T02:00:00.000Z,"356","8",16,8,0
2024-06-16T05:00:00.000Z,"367","8",16,8,0
2024-06-16T08:00:00.000Z,"380","8",16,8,0
2024-06-16T11:00:00.000Z,"376","8",16,8,0
2024-06-16T14:00:00.000Z,"357","8",16,8,0
2024-06-16T17:00:00.000Z,"351","8",16,8,0
2024-06-16T20:00:00.000Z,"351","8",16,8,0
2024-06-16T23:00:00.000Z,"359","8",16,8,0
2024-06-17T02:00:00.000Z,"348","8",16,8,0
2024-06-17T05:00:00.000Z,"359","8",16,8,0
2024-06-17T08:00:00.000Z,"359","8",16,8,0
2024-06-17T11:00:00.000Z,"348","8",16,8,0
2024-06-17T14:00:00.000Z,"333","8",16,8,0
2024-06-17T17:00:00.000Z,"341","8",16,8,0
2024-06-17T20:00:00.000Z,"347","8",16,8,0
2024-06-17T23:00:00.000Z,"326","8",16,8,0
2024-06-18T02:00:00.000Z,"317","8",16,8,0
2024-06-18T05:00:00.000Z,"317","8",16,8,0
2024-06-18T08:00:00.000Z,"322","8",16,8,0
2024-06-18T11:00:00.000Z,"322","8",16,8,0
2024-06-18T14:00:00.000Z,"309","8",16,8,0
2024-06-18T17:00:00.000Z,"299","8",16,8,0
2024-06-18T20:00:00.000Z,"314","8",16,8,0
2024-06-18T23:00:00.000Z,"314","8",16,8,0
2024-06-19T02:00:00.000Z,"291","8",16,8,0
2024-06-19T05:00:00.000Z,"299","8",16,8,0
2024-06-19T08:00:00.000Z,"307","8",16,8,0
2024-06-19T11:00:00.000Z,"323","8",16,8,0
2024-06-19T14:00:00.000Z,"348","8",16,8,0
2024-06-19T17:00:00.000Z,"364","8",16,8,0
2024-06-19T20:00:00.000Z,"356","8",16,8,0
2024-06-19T23:00:00.000Z,"327","8",16,8,0
2024-06-20T02:00:00.000Z,"311","8",16,8,0
2024-06-20T05:00:00.000Z,"316","8",16,8,0
2024-06-20T08:00:00.000Z,"328","8",16,8,0
2024-06-20T11:00:00.000Z,"335","8",16,8,0
2024-06-20T14:00:00.000Z,"346","8",16,8,0
2024-06-20T17:00:00.000Z,"365","8",16,8,0
2024-06-20T20:00:00.000Z,"378","8",16,8,0
2024-06-20T23:00:00.000Z,"414","8",16,8,0
2024-06-21T02:00:00.000Z,"482","8",16,8,0
2024-06-21T05:00:00.000Z,"513","8",16,8,0
2024-06-21T08:00:00.000Z,"530","8",16,8,0
2024-06-21T11:00:00.000Z,"564","8",16,8,0
2024-06-21T14:00:00.000Z,"628","8",16,8,0
2024-06-21T17:00:00.000Z,"697","8",16,8,0
2024-06-21T20:00:00.000Z,"719","8",16,8,0
2024-06-21T23:00:00.000Z,"710","8",16,8,0
2024-06-22T02:00:00.000Z,"720","8",16,8,0
2024-06-22T05:00:00.000Z,"810","8",16,8,0
2024-06-22T08:00:00.000Z,"878","8",16,8,0
2024-06-22T11:00:00.000Z,"857","8",16,8,0
2024-06-22T14:00:00.000Z,"785","8",16,8,0
2024-06-22T17:00:00.000Z,"716","8",16,8,0
2024-06-22T20:00:00.000Z,"698","8",16,8,0
2024-06-22T23:00:00.000Z,"684","8",16,8,0
2024-06-23T02:00:00.000Z,"660","8",16,8,0
2024-06-23T05:00:00.000Z,"639","8",16,8,0
2024-06-23T08:00:00.000Z,"623","8",16,8,0
2024-06-23T11:00:00.000Z,"599","8",16,8,0
2024-06-23T14:00:00.000Z,"575","8",16,8,0
2024-06-23T17:00:00.000Z,"555","8",16,8,0
2024-06-23T20:00:00.000Z,"537","8",16,8,0
2024-06-23T23:00:00.000Z,"528","8",16,8,0
2024-06-24T02:00:00.000Z,"523","8",16,8,0
2024-06-24T05:00:00.000Z,"520","8",16,8,0
2024-06-24T08:00:00.000Z,"543","8",16,8,0
2024-06-24T11:00:00.000Z,"548","8",16,8,0
2024-06-24T14:00:00.000Z,"527","8",16,8,0
2024-06-24T17:00:00.000Z,"510","8",16,8,0
2024-06-24T20:00:00.000Z,"492","8",16,8,0
2024-06-24T23:00:00.000Z,"473","8",16,8,0
2024-06-25T02:00:00.000Z,"456","8",16,8,0
2024-06-25T05:00:00.000Z,"453","8",16,8,0
2024-06-25T08:00:00.000Z,"446","8",16,8,0
2024-06-25T11:00:00.000Z,"439","8",16,8,0
2024-06-25T14:00:00.000Z,"442","8",16,8,0
2024-06-25T17:00:00.000Z,"439","8",16,8,0
2024-06-25T20:00:00.000Z,"413","8",16,8,0
2024-06-25T23:00:00.000Z,"406","8",16,8,0
2024-06-26T02:00:00.000Z,"405","8",16,8,0
2024-06-26T05:00:00.000Z,"402","8",16,8,0
2024-06-26T08:00:00.000Z,"419","8",16,8,0
2024-06-26T11:00:00.000Z,"421","8",16,8,0
2024-06-26T14:00:00.000Z,"405","8",16,8,0
2024-06-26T17:00:00.000Z,"388","8",16,8,0
2024-06-26T20:00:00.000Z,"382","8",16,8,0
2024-06-26T23:00:00.000Z,"370","8",16,8,0
2024-06-27T02:00:00.000Z,"353","8",16,8,0
2024-06-27T05:00:00.000Z,"360","8",16,8,0
2024-06-27T08:00:00.000Z,"368","8",16,8,0
2024-06-27T11:00:00.000Z,"378","8",16,8,0
2024-06-27T14:00:00.000Z,"376","8",16,8,0
2024-06-27T17:00:00.000Z,"366","8",16,8,0
2024-06-27T20:00:00.000Z,"353","8",16,8,0
2024-06-27T23:00:00.000Z,"338","8",16,8,0
2024-06-28T02:00:00.000Z,"335","8",16,8,0
2024-06-28T05:00:00.000Z,"334","8",16,8,0
2024-06-28T08:00:00.000Z,"335","8",16,8,0
2024-06-28T11:00:00.000Z,"336","8",16,8,0
2024-06-28T14:00:00.000Z,"329","8",16,8,0
2024-06-28T17:00:00.000Z,"315","8",16,8,0
2024-06-28T20:00:00.000Z,"331","8",16,8,0
2024-06-28T23:00:00.000Z,"343","8",16,8,0
2024-06-29T02:00:00.000Z,"344","8",16,8,0
2024-06-29T05:00:00.000Z,"334","8",16,8,0
2024-06-29T08:00:00.000Z,"323","8",16,8,0
2024-06-29T11:00:00.000Z,"319","8",16,8,0
2024-06-29T14:00:00.000Z,"292","8",16,8,0
2024-06-29T17:00:00.000Z,"272","8",16,8,0
2024-06-29T20:00:00.000Z,"284","8",16,8,0
2024-06-29T23:00:00.000Z,"296","8",16,8,0
2024-06-30T02:00:00.000Z,"291","8",16,8,0
2024-06-30T05:00:00.000Z,"318","8",16,8,0
2024-06-30T08:00:00.000Z,"329","8",16,8,0
2024-06-30T11:00:00.000Z,"334","8",16,8,0
2024-06-30T14:00:00.000Z,"370","8",16,8,0
2024-06-30T17:00:00.000Z,"400","8",16,8,0
2024-06-30T20:00:00.000Z,"425","8",16,8,0
2024-06-30T23:00:00.000Z,"446","8",16,8,0
2024-07-01T02:00:00.000Z,"472","8",16,8,0
2024-07-01T05:00:00.000Z,"488","8",16,8,0
2024-07-01T08:00:00.000Z,"490","8",16,8,0
2024-07-01T11:00:00.000Z,"489","8",16,8,0
2024-07-01T14:00:00.000Z,"487","8",16,8,0
2024-07-01T17:00:00.000Z,"466","8",16,8,0
2024-07-01T20:00:00.000Z,"427","8",16,8,0
2024-07-01T23:00:00.000Z,"392","8",16,8,0
2024-07-02T02:00:00.000Z,"388","8",16,8,0
2024-07-02T05:00:00.000Z,"414","8",16,8,0
2024-07-02T08:00:00.000Z,"421","8",16,8,0
2024-07-02T11:00:00.000Z,"407","8",16,8,0
2024-07-02T14:00:00.000Z,"388","8",16,8,0
2024-07-02T17:00:00.000Z,"362","8",16,8,0
2024-07-02T20:00:00.000Z,"322","8",16,8,0
2024-07-02T23:00:00.000Z,"301","8",16,8,0
2024-07-03T02:00:00.000Z,"324","8",16,8,0
2024-07-03T05:00:00.000Z,"345","8",16,8,0
2024-07-03T08:00:00.000Z,"379","8",16,8,0
2024-07-03T11:00:00.000Z,"398","8",16,8,0
2024-07-03T14:00:00.000Z,"384","8",16,8,0
